AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS,AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP1,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE1,EMPLOYMENT1,SALARY,LOS,Salary_hike
HU04,47,F,9,13,G,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,20.2,HU04,47,F,9,13,G,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,20.5,0
HU04,45,I,13,15,I,301,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,157963,30.8,HU04,45,I,13,15,I,301,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,157963,31.1,0
HU04,21,I,13,15,I,340,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,145155,34,HU04,21,I,13,15,I,340,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,149425,34.3,1
HU04,47,H,13,14,I,1101,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,127031,31.7,HU04,47,H,13,14,I,1101,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,127031,32,0
HU04,37,I,9,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,141548,33.5,HU04,37,I,9,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,141548,33.8,0
HU04,12,G,13,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,95572,17.7,HU04,12,G,13,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,95572,18,0
HU04,21,H,4,13,I,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119787,31.2,HU04,21,H,4,13,I,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,31.5,0
HU04,13,K,4,12,I,343,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,97969,31.5,HU04,13,K,4,12,I,343,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,97969,31.8,0
HU04,13,J,13,13,I,828,2,99,GS-13,L,828,8,10,F,1,202106,1,126202,34,HU04,13,J,13,13,I,828,2,99,GS-13,L,828,8,10,F,1,202109,1,126202,34.3,0
HU04,13,J,17,15,E,1101,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,148432,14.5,HU04,13,J,17,15,E,1101,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,148432,14.8,0
HU04,12,J,17,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119787,31.5,HU04,12,J,17,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,31.8,0
HU04,37,H,17,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116715,33,HU04,37,H,17,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116715,33.3,0
HU04,13,I,4,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119730,39,HU04,13,I,4,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119730,39.3,0
HU04,13,H,4,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,97969,17.8,HU04,13,H,4,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,97969,18.1,0
HU04,13,K,15,15,I,905,1,99,GS-15,P,XXXX,2,30,F,1,202106,1,166423,30.8,HU04,13,K,15,15,I,905,1,99,GS-15,P,XXXX,2,30,F,1,202109,1,166423,31.1,0
HU04,13,G,15,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,141482,18.8,HU04,13,G,15,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,141482,19.1,0
HU04,1,F,17,12,F,1101,2,99,GS-12,G,XXXX,8,38,F,1,202106,1,77695,18.9,HU04,1,F,17,12,F,1101,2,99,GS-12,G,XXXX,8,38,F,1,202109,1,77695,19.2,0
HU04,13,J,13,13,H,828,2,99,GS-13,L,828,8,10,F,1,202106,1,122966,25.5,HU04,13,J,13,13,H,828,2,99,GS-13,L,828,8,10,F,1,202109,1,122966,25.8,0
HU04,12,I,13,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116715,31.8,HU04,12,I,13,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116715,32.1,0
HU04,13,I,13,14,F,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,133835,17.3,HU04,13,I,13,14,F,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,133835,17.6,0
HU04,13,I,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,106786,16,HU04,13,I,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,106786,16.3,0
HU04,RQ,G,17,13,E,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,13.5,HU04,RQ,G,17,13,E,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,13.8,1
HU04,12,I,13,14,F,1035,2,99,GS-14,M,XXXX,8,10,F,1,202106,1,139180,18.5,HU04,12,I,13,14,F,1035,2,99,GS-14,N,XXXX,8,10,F,1,202109,1,143046,18.8,1
HU04,47,J,21,15,I,905,1,99,GS-15,O,XXXX,2,30,F,1,202106,1,153694,32,HU04,47,J,21,15,I,905,1,99,GS-15,O,XXXX,2,30,F,1,202109,1,153694,32.3,0
HU04,12,H,21,14,H,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,141548,26.8,HU04,12,H,21,14,H,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,141548,27.1,0
HU04,47,G,21,14,F,343,2,99,GS-14,L,XXXX,4,15,F,1,202106,1,123402,16.3,HU04,47,G,21,14,F,343,2,99,GS-14,L,XXXX,4,15,F,1,202109,1,123402,16.6,0
HU04,12,G,7,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,30.3,HU04,12,G,7,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,30.6,0
HU04,13,F,13,15,F,1101,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,148432,16.9,HU04,13,F,13,15,F,1101,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,148432,17.2,0
HU04,13,H,13,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110022,16.9,HU04,13,H,13,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110022,17.2,0
HU04,13,J,17,14,E,1101,2,99,GS-14,N,XXXX,8,10,F,1,202106,1,141482,13,HU04,13,J,17,14,E,1101,2,99,GS-14,N,XXXX,8,10,F,1,202109,1,141482,13.3,0
HU04,13,G,4,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113258,17.5,HU04,13,G,4,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,17.8,1
HU04,RQ,G,17,13,G,801,1,99,GS-13,K,801,8,10,F,1,202106,1,113644,20.8,HU04,RQ,G,17,13,G,801,1,99,GS-13,K,801,8,10,F,1,202109,1,113644,21.1,0
HU04,RQ,F,12,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,18.2,HU04,RQ,F,12,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,18.5,0
HU04,47,G,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,101358,15.8,HU04,47,G,4,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,101358,16.1,0
HU04,12,J,10,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,124325,21,HU04,12,J,10,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,124325,21.3,0
HU04,37,I,17,14,I,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,134290,33.5,HU04,37,I,17,14,I,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,134290,33.8,0
HU04,13,I,4,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116494,15,HU04,13,I,4,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,15.3,0
HU04,13,I,6,7,I,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,59832,30.4,HU04,13,I,6,7,I,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,59832,30.7,0
HU04,13,I,8,11,I,1101,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,74924,30.3,HU04,13,I,8,12,I,1101,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,81638,30.6,1
HU04,13,I,8,11,I,1101,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,74924,30.3,HU04,13,I,8,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,30.6,1
HU04,13,H,4,13,G,828,2,99,GS-13,K,828,8,10,F,1,202106,1,116494,23.4,HU04,13,H,4,13,G,828,2,99,GS-13,K,828,8,10,F,1,202109,1,116494,23.7,0
HU04,13,E,13,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113258,19,HU04,13,E,13,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,19.3,1
HU04,13,H,13,13,H,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,106786,26.4,HU04,13,H,13,13,H,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110022,26.7,1
HU04,12,J,6,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117782,31.8,HU04,12,J,6,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117782,32.1,0
HU04,13,J,13,12,F,360,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,103412,18.8,HU04,13,J,13,12,F,360,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103412,19.1,0
HU04,13,H,17,13,E,360,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,106786,13,HU04,13,H,17,13,E,360,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,106786,13.3,0
HU04,1,K,15,15,G,905,1,99,GS-15,O,XXXX,2,30,F,1,202106,1,154105,20.7,HU04,1,K,15,15,G,905,1,99,GS-15,O,XXXX,2,30,F,1,202109,1,154105,21,0
HU04,45,G,17,13,H,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95215,26.8,HU04,45,G,17,13,H,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95215,27.1,0
HU04,21,I,17,13,H,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119787,25.3,HU04,21,I,17,13,H,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,25.6,0
HU04,1,I,17,13,E,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95469,13,HU04,1,I,17,13,E,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,101629,13.3,1
HU04,1,I,17,13,E,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95469,13,HU04,1,I,17,13,E,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95469,13.3,0
HU04,12,F,4,13,G,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107501,22.3,HU04,12,F,4,13,G,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,22.6,1
HU04,37,H,15,15,F,905,1,99,GS-15,N,XXXX,2,30,F,1,202106,1,149425,18.8,HU04,37,H,15,15,F,905,1,99,GS-15,N,XXXX,2,30,F,1,202109,1,149425,19.1,0
HU04,13,I,4,12,I,343,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,103412,30.9,HU04,13,I,4,12,I,343,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103412,31.2,0
HU04,28,F,13,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,92988,13,HU04,28,F,13,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,92988,13.3,0
HU04,12,I,13,13,G,1171,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116715,22.9,HU04,12,I,13,13,G,1171,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116715,23.2,0
HU04,13,K,8,14,J,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,149129,47,HU04,13,K,8,14,J,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,149129,47.3,0
HU04,13,H,4,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100690,16.9,HU04,13,H,4,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103412,17.2,1
HU04,13,H,14,14,H,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,145306,25.8,HU04,13,H,14,14,H,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,145306,26.1,0
HU04,13,I,13,13,G,828,2,99,GS-13,K,828,8,10,F,1,202106,1,116494,21.9,HU04,13,I,13,13,G,828,2,99,GS-13,K,828,8,10,F,1,202109,1,116494,22.2,0
HU04,13,G,13,13,H,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119730,26,HU04,13,G,13,13,H,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122966,26.3,1
HU04,13,J,9,12,J,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,95247,37.1,HU04,13,J,9,12,J,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,95247,37.4,0
HU04,47,H,4,7,G,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,52421,21.8,HU04,47,H,4,7,G,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,52421,22.1,0
HU04,13,F,13,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116494,18.2,HU04,13,F,13,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,18.5,0
HU04,37,I,17,13,H,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107501,29.5,HU04,37,I,17,13,H,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,29.8,0
HU04,13,K,14,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,145306,30.4,HU04,13,K,14,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,145306,30.7,0
HU04,12,H,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,111238,13,HU04,12,H,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,111238,13.3,0
HU04,28,J,7,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,101358,21.8,HU04,28,J,7,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,101358,22.1,0
HU04,45,H,13,15,H,301,2,99,GS-15,P,XXXX,2,10,F,1,202106,1,166502,26,HU04,45,H,13,15,H,301,2,99,GS-15,P,XXXX,2,10,F,1,202109,1,166502,26.3,0
HU04,37,F,13,14,F,301,2,99,GS-14,L,XXXX,8,10,F,1,202106,1,127031,18.8,HU04,37,F,13,14,F,301,2,99,GS-14,M,XXXX,8,10,F,1,202109,1,130661,19.1,1
HU04,45,I,4,13,I,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107501,33.6,HU04,45,I,4,13,I,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,33.9,0
HU04,12,G,15,15,F,905,1,99,GS-15,N,XXXX,2,30,F,1,202106,1,149425,18.8,HU04,12,G,15,15,F,905,1,99,GS-15,O,XXXX,2,30,F,1,202109,1,153694,19.1,1
HU04,13,F,13,15,G,301,2,99,GS-15,M,XXXX,2,10,F,1,202106,1,134938,21.4,HU04,13,F,13,15,G,301,2,99,GS-15,M,XXXX,2,10,F,1,202109,1,134938,21.7,0
HU04,13,I,6,12,H,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,95247,29.5,HU04,13,I,6,12,H,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,95247,29.8,0
HU04,12,K,10,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,107307,30.9,HU04,12,K,10,12,I,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,107307,31.2,0
HU04,28,G,4,13,F,801,1,99,GS-13,K,801,8,10,F,1,202106,1,110572,17.3,HU04,28,G,4,13,F,801,1,99,GS-13,K,801,8,10,F,1,202109,1,113644,17.6,1
HU04,13,J,8,12,J,343,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,103412,40.5,HU04,13,J,8,12,J,343,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103412,40.8,0
HU04,12,I,4,13,I,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,127597,30,HU04,12,I,4,13,I,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,127597,30.3,0
HU04,12,I,4,12,F,360,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,96300,18.7,HU04,12,I,4,12,F,360,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,96300,19,0
HU04,12,K,15,14,H,905,1,99,GS-14,O,XXXX,8,30,F,1,202106,1,150777,25.7,HU04,12,K,15,14,H,905,1,99,GS-14,O,XXXX,8,30,F,1,202109,1,150777,26,0
HU04,13,F,14,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,141482,16.8,HU04,13,F,14,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,141482,17.1,0
HU04,13,F,17,12,E,343,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,92525,13,HU04,13,F,17,12,E,343,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,92525,13.3,0
HU04,12,H,17,14,G,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,146911,21.8,HU04,12,H,17,14,G,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,146911,22.1,0
HU04,13,I,4,14,F,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,133835,16.8,HU04,13,I,4,14,F,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,137658,17.1,1
HU04,12,H,4,13,F,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,111238,17.2,HU04,12,H,4,13,F,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,111238,17.5,0
HU04,13,I,8,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116494,30.3,HU04,13,I,8,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116494,30.6,0
HU04,47,I,10,7,I,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,56790,30.8,HU04,47,I,10,7,I,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,56790,31.1,0
HU04,21,H,7,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,18.3,HU04,21,H,7,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,18.6,0
HU04,RQ,J,21,15,H,905,1,99,GS-15,N,XXXX,2,30,F,1,202106,1,140886,26.7,HU04,RQ,J,21,15,H,905,1,99,GS-15,N,XXXX,2,30,F,1,202109,1,145155,27,1
HU04,47,K,13,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119787,31.7,HU04,47,K,13,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,32,0
HU04,13,E,17,12,B,360,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,81638,1.3,HU04,13,E,17,12,B,360,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,81638,1.6,0
HU04,13,F,13,11,E,1101,2,99,GS-11,F,XXXX,8,10,F,1,202106,1,68112,12,HU04,13,F,13,11,E,1101,2,99,GS-11,F,XXXX,8,10,F,1,202109,1,68112,12.3,0
HU04,RQ,K,17,12,E,301,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,92988,12,HU04,RQ,K,17,12,E,301,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,92988,12.3,0
HU04,37,G,17,13,G,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,22.9,HU04,37,G,17,13,G,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,23.2,0
HU04,13,F,15,15,E,905,1,99,GS-15,O,XXXX,2,30,F,1,202106,1,152930,13,HU04,13,F,15,15,E,905,1,99,GS-15,O,XXXX,2,30,F,1,202109,1,152930,13.3,0
HU04,12,K,13,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,141548,11.2,HU04,12,K,13,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,141548,11.5,0
HU04,12,J,13,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107501,11.6,HU04,12,J,13,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,11.9,0
HU04,21,G,4,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,101358,11.5,HU04,21,G,4,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,11.8,1
HU04,13,J,4,13,E,360,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,106786,11.5,HU04,13,J,4,13,E,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110022,11.8,1
HU04,13,F,4,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,89803,11.5,HU04,13,F,4,13,E,343,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,97078,11.8,1
HU04,37,F,17,12,G,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,80072,23.9,HU04,37,F,17,13,G,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,92143,24.2,1
HU04,12,D,13,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,92143,8.5,HU04,12,D,13,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,92143,8.8,0
HU04,13,E,17,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,59832,6.9,HU04,13,E,17,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,59832,7.2,0
HU04,47,H,13,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,92988,15,HU04,47,H,13,12,F,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,92988,15.3,0
HU04,21,G,13,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,92143,8.6,HU04,21,G,13,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95215,8.9,1
HU04,13,J,4,13,F,828,2,99,GS-13,J,828,8,10,F,1,202106,1,106786,16.5,HU04,13,J,4,13,F,828,2,99,GS-13,J,828,8,10,F,1,202109,1,106786,16.8,0
HU04,37,H,21,15,E,301,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,140886,10,HU04,37,H,21,15,E,301,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,145155,10.3,1
HU04,13,J,21,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,149129,16.5,HU04,13,J,21,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,149129,16.8,0
HU04,13,D,13,13,A,1160,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,97078,0.5,HU04,13,D,13,13,A,1160,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,97078,0.8,0
HU04,13,E,7,11,D,1101,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,72653,9,HU04,13,E,7,11,D,1101,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,74924,9.3,1
HU04,47,F,7,12,D,1160,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,85238,9,HU04,47,F,7,13,D,1160,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,92143,9.3,1
HU04,13,E,17,14,D,343,2,99,GS-14,K,XXXX,4,10,F,1,202106,1,118540,9,HU04,13,E,17,14,D,343,2,99,GS-14,K,XXXX,4,10,F,1,202109,1,118540,9.3,0
HU04,12,J,21,15,D,905,1,99,GS-15,P,XXXX,2,30,F,1,202106,1,163715,9,HU04,12,J,21,15,D,905,1,99,GS-15,P,XXXX,2,30,F,1,202109,1,163715,9.3,0
HU04,47,H,17,13,D,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,9,HU04,47,H,17,13,D,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,9.3,1
HU04,13,K,17,15,D,1101,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,152930,7,HU04,13,K,17,15,D,1101,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,152930,7.3,0
HU04,13,G,4,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,95247,8.5,HU04,13,G,4,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,95247,8.8,0
HU04,12,J,17,14,D,1101,2,99,GS-14,K,XXXX,2,10,F,1,202106,1,112514,8.5,HU04,12,J,17,14,D,1101,2,99,GS-14,K,XXXX,2,10,F,1,202109,1,112514,8.8,0
HU04,1,H,13,14,D,301,2,99,GS-14,K,XXXX,2,10,F,1,202106,1,112815,8,HU04,1,H,13,14,D,301,2,99,GS-14,K,XXXX,2,10,F,1,202109,1,116454,8.3,1
HU04,13,G,10,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,50626,7.4,HU04,13,G,10,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,50626,7.7,0
HU04,13,G,17,13,D,343,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,103550,6.9,HU04,13,G,17,13,D,343,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,106786,7.2,1
HU04,13,I,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110022,6.8,HU04,13,I,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110022,7.1,0
HU04,13,G,4,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,92525,6.8,HU04,13,G,4,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,95247,7.1,1
HU04,13,D,21,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202106,1,130011,6.8,HU04,13,D,21,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,130011,7.1,0
HU04,13,I,21,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202106,1,126188,6.8,HU04,13,I,21,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202109,1,126188,7.1,0
HU04,12,D,21,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202106,1,127582,6.8,HU04,12,D,21,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,131448,7.1,1
HU04,RQ,H,4,13,D,1160,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,101358,6.7,HU04,RQ,H,4,13,D,1160,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,101358,7,0
HU04,13,H,21,14,D,1101,2,99,GS-14,L,XXXX,8,10,F,1,202106,1,122364,6.7,HU04,13,H,21,14,D,1101,2,99,GS-14,L,XXXX,8,10,F,1,202109,1,122364,7,0
HU04,RQ,G,4,12,D,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,87822,5.9,HU04,RQ,G,4,12,D,1101,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,87822,6.2,0
HU04,13,E,13,13,D,1101,2,99,GS-13,J,XXXX,2,10,F,1,202106,1,106786,5.8,HU04,13,E,13,13,D,1101,2,99,GS-13,J,XXXX,2,10,F,1,202109,1,106786,6.1,0
